,0
3605,False
3606,False
3607,True
3608,False
3609,False
3610,False
3611,False
3612,True
3615,False
3616,False
3617,False
3618,False
3619,False
3620,False
3621,False
3622,False
3623,False
3624,False
3625,True
3626,False
3627,False
3628,True
3629,True
3630,False
3631,False
3632,False
3633,False
3635,False
3636,False
3637,True
3638,False
3639,False
3640,False
3642,False
3644,False
3646,False
3647,False
3648,False
3649,False
3650,False
3651,False
3652,False
3654,False
3655,False
3657,False
3658,False
3659,False
3660,True
3661,False
3664,False
3665,False
3667,False
3668,False
3671,True
3672,False
3675,False
3677,False
3679,False
3680,False
3681,False
3682,False
3683,True
3684,False
3685,False
3686,False
3687,False
3689,False
3690,False
3691,False
3693,False
3694,False
3695,True
3697,False
3698,False
3699,False
3700,True
3701,False
3702,False
3703,False
3704,False
3706,False
3707,False
3709,False
3710,True
3711,False
3712,False
3713,False
3714,False
3715,False
3716,False
3717,False
3718,False
3719,False
3720,True
3721,False
3722,False
3723,False
3724,False
3725,False
3726,False
3727,False
3728,False
3729,False
3730,True
3731,True
3732,False
3733,False
3734,False
3735,False
3736,True
3737,False
3738,True
3739,True
3740,False
3741,False
3743,False
3744,False
3746,False
3747,False
3748,False
3749,True
3750,False
3751,False
3752,False
3753,True
3754,False
3755,False
3756,False
3757,False
3758,False
3759,False
3760,False
3761,True
3762,False
3763,False
3764,False
3765,False
3767,True
3768,False
3769,False
3771,False
3772,False
3773,False
3774,False
3777,False
3778,False
3779,False
3780,False
3781,False
3782,True
3783,False
3784,True
3785,False
3786,False
3788,True
3789,False
3790,False
3791,False
3792,False
3793,False
3794,False
3795,True
3796,False
3797,False
3799,False
3800,False
3801,False
3803,False
3804,False
3805,False
3806,False
3807,True
3808,False
3809,False
3810,False
3811,False
3812,False
3813,True
3814,False
3815,True
3816,False
3817,False
3820,False
3821,False
3823,True
3824,False
3825,False
3826,False
3827,False
3828,False
3829,False
3830,False
3831,True
3833,True
3834,False
3835,False
3836,True
3837,False
3838,False
3839,False
3840,False
3841,False
3842,False
3843,False
3844,True
3845,False
3846,False
3847,False
3848,False
3849,True
3850,False
3851,True
3852,True
3853,False
3854,False
3855,False
3856,True
3858,True
3859,False
3860,False
3861,False
3862,False
3863,False
3864,False
3866,False
3867,False
3868,False
3869,False
3870,False
3871,True
3872,False
3873,False
3874,False
3875,True
3876,False
3878,False
3879,True
3880,False
3881,False
3882,False
3883,True
3885,False
3886,False
3887,False
3889,False
3891,False
3892,False
3893,False
3894,False
3895,False
3897,False
3898,False
3900,False
3901,False
3902,False
3903,False
3904,False
3906,False
3907,False
3908,False
3909,True
3910,False
3911,False
3914,False
3915,False
3916,False
3917,False
3918,False
3919,False
3920,False
3921,False
3922,False
3923,False
3924,False
3925,True
3926,True
3927,False
3929,True
3931,False
3932,False
3933,True
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,False
3941,False
3942,False
3943,True
3944,False
3945,True
3947,False
3948,False
3949,True
3950,False
3951,True
3952,False
3953,False
3954,False
3955,False
3956,False
3958,False
3959,False
3960,False
3961,False
3962,True
3964,True
3965,False
3966,False
3967,True
3968,False
3969,False
3970,True
3971,False
3972,False
3973,False
3975,False
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3984,False
3985,False
3986,False
3987,False
3988,False
3989,False
3990,False
3991,True
3993,False
3994,False
3995,True
3996,False
3997,False
3998,False
3999,False
4000,False
4001,True
4002,False
4003,False
4005,False
4007,False
4008,False
4010,False
4011,False
4012,True
4013,False
4014,False
4015,False
4016,False
4018,False
4019,False
4020,False
4021,False
4022,False
4023,False
4024,False
4025,False
4027,False
4028,False
4029,False
4030,False
4032,False
4033,False
4034,False
4035,False
4036,False
4037,False
4038,False
4039,True
4040,False
4041,True
4042,False
4043,False
4044,False
4045,False
4046,False
4047,False
4048,True
4049,False
4050,False
4051,False
4052,False
4053,False
4054,True
4055,False
4056,False
4057,False
4058,False
4059,False
4060,False
4061,False
4062,False
4063,False
4064,False
4065,True
4066,True
4068,False
4070,False
4071,False
4072,False
4075,False
4076,False
4077,False
4078,True
4079,False
4080,False
4081,False
4082,False
4083,True
4085,False
4086,True
4087,False
4088,False
4089,False
4090,False
4091,True
4092,False
4093,False
4094,True
4095,True
4096,False
4097,False
4098,False
4099,False
4100,False
4101,False
4102,False
4103,False
4104,False
4105,False
4106,False
4108,False
4109,False
4110,False
4111,False
4112,False
4113,False
4114,False
4115,False
4116,True
4117,False
4118,True
4119,False
4120,False
4121,False
4122,False
4123,True
4124,True
4125,True
4126,False
4128,False
4129,True
4130,False
4131,False
4132,False
4133,False
4134,False
4135,True
4136,False
4137,False
4138,True
4139,False
4140,False
4141,False
4142,False
4143,False
4144,False
4146,False
4148,False
4150,False
4151,False
4152,False
4153,True
4155,False
4157,True
4158,True
4159,False
4162,False
4163,False
4164,False
4166,False
4167,False
4168,False
4169,False
4170,False
4171,False
4173,False
4174,False
4175,False
4176,False
4177,True
4178,False
4179,False
4180,True
4181,False
4182,True
4184,False
4186,False
4188,False
4189,False
4190,False
4191,True
4192,True
4193,False
4195,False
4196,False
4198,False
4199,False
4200,False
4201,False
4202,False
4203,False
4204,False
4205,True
4207,False
4208,False
4209,False
4210,False
4211,True
4213,False
4214,True
4215,False
4216,False
4217,False
4218,False
4219,False
4220,True
4221,False
4222,False
4223,False
4224,False
4225,False
4226,False
4227,True
4228,False
4229,False
4230,True
4231,False
4232,False
4233,False
4234,False
4235,True
4236,False
4237,False
4238,False
4239,False
4240,False
4242,False
4243,True
4244,False
4245,False
4246,False
4247,False
4248,True
4249,False
4250,False
4251,False
4252,False
4253,False
4254,False
4256,False
4258,False
4260,False
4261,True
4262,False
4263,False
4264,True
4265,False
4266,False
4267,False
4269,False
4270,False
4271,False
4272,False
4273,False
4274,False
4275,False
4276,False
4277,False
4278,True
4279,False
4280,False
4281,True
4282,True
4283,True
4284,False
4285,False
4286,False
4287,False
4288,False
4289,False
4290,False
4291,False
4292,False
4293,False
4294,True
4295,False
4296,False
4297,False
4298,False
4299,False
4302,False
4303,False
4304,False
4305,False
4306,False
4307,False
4308,False
4309,False
4310,False
4311,False
4312,True
4313,False
4314,True
4315,False
4316,False
4317,False
4318,True
4319,False
4320,False
4321,False
4322,True
4323,False
4326,False
4327,True
4328,False
4329,False
4330,False
4331,False
4333,False
4334,False
4335,True
4336,False
4339,False
4340,False
4341,False
4342,True
4343,False
4344,False
4345,False
4346,False
4347,False
4349,False
4350,False
4355,False
4356,False
4357,False
4358,False
4359,False
4360,False
4362,False
4363,False
4364,False
4365,False
4366,False
4367,False
4368,False
4371,False
4372,False
4373,False
4374,False
4375,False
4376,False
4377,True
4378,False
4379,False
4380,False
4381,False
4382,False
4384,False
4386,False
4387,False
4388,True
4390,True
4391,False
4392,False
4393,False
4394,False
4395,False
4396,False
4397,False
4399,False
4400,False
4401,False
4402,False
4403,False
4404,False
4405,True
4406,False
4408,False
4409,False
4411,False
4412,True
4413,False
4414,False
4416,False
4418,False
4419,False
4420,True
4422,False
4425,False
4427,True
4428,True
4429,False
4430,False
4432,False
4433,False
4434,False
4435,False
4436,False
4437,False
4438,False
4439,False
4440,True
4441,False
4442,False
4443,False
4444,False
4445,False
4446,True
4447,True
4448,True
4449,False
4450,False
4451,False
4452,False
4453,False
4454,True
4455,False
4457,False
4458,False
4459,True
4460,True
4461,False
4462,False
4464,False
4466,False
4467,False
4468,False
4469,False
4470,True
4471,False
4472,False
4473,False
4474,False
4475,False
4476,False
4477,False
4479,False
4480,True
4481,False
4482,True
4483,False
4484,False
4486,False
4488,False
4489,False
4490,True
4491,False
4492,False
4493,False
4494,False
4495,False
4496,True
4497,False
4498,True
4499,False
4500,False
4502,False
4503,False
4504,False
4505,False
4507,False
4508,True
4509,True
4510,False
4512,False
4513,False
4514,False
4515,True
4516,False
4517,True
4518,False
4519,False
4520,False
4521,True
4522,True
4523,False
4524,False
4525,False
4526,False
4527,False
4528,True
4529,False
4531,False
4533,False
4534,False
4536,False
4538,False
4539,False
4540,False
4541,False
4542,False
4543,True
4545,False
4546,False
4547,False
4548,False
4549,True
4550,False
4551,False
4552,False
4553,False
4554,False
4555,True
4556,True
4557,False
4559,False
4560,True
4561,True
4562,False
4564,False
4565,False
4566,False
4567,False
4568,False
4569,False
4570,True
4571,False
4572,False
4573,True
4574,False
4576,False
4577,False
4578,False
4579,False
4580,True
