,0
1-734676637,False
1-734678001,False
1-734678351,False
1-734680961,False
1-734681311,False
1-734682252,False
1-734682341,False
1-734688312,False
1-734688751,False
1-734691225,False
1-734693728,False
1-734697082,True
1-734697476,False
1-734701966,True
1-734702136,False
1-734705951,False
1-734706293,False
1-734706379,False
1-734706495,False
1-734710056,False
1-734710118,False
1-734712541,False
1-734712837,False
1-734721812,False
1-734722000,False
1-734722370,False
1-734723881,False
1-734725890,False
1-734732031,False
1-734732196,False
1-734733981,False
1-734734063,False
1-734734357,False
1-734734749,False
1-734734751,False
1-734735344,False
1-734744358,False
1-734750143,False
1-734750582,False
1-734751876,False
1-734753125,False
1-734756057,False
1-734765792,False
1-734766481,False
1-734770187,False
1-734775455,False
1-734775492,False
1-734776701,False
1-734778898,False
1-734790225,False
1-734790231,False
1-734790466,True
1-734792384,False
1-734792611,False
1-734792765,False
1-734795962,False
1-734796269,False
1-734796430,False
1-734796496,False
1-734796699,False
1-734796707,False
1-734796736,False
1-734796835,False
1-734796892,False
1-734799380,False
1-734799720,False
1-734801676,False
1-734802189,False
1-734802399,False
1-734802554,False
1-734805308,False
1-734805695,False
1-734805854,False
1-734805950,False
1-734805965,False
1-734806283,True
1-734806457,False
1-734806484,False
1-734807244,False
1-734807317,False
1-734807750,False
1-734807792,False
1-734811377,False
1-734811981,False
1-734812011,False
1-734812081,False
1-734812111,False
1-734812121,False
1-734812131,False
1-734812231,False
1-734812351,False
1-734812361,False
1-734812391,False
1-734812441,False
1-734812451,True
1-734812471,True
1-734812571,False
1-734812591,False
1-734812621,False
1-734812751,False
1-734812811,False
1-734812831,False
1-734812881,False
1-734812891,False
1-734815385,False
1-734826334,False
1-734836356,False
1-734838388,False
1-734842204,False
1-734842516,False
1-734842588,True
1-734846994,False
1-734847613,False
1-734847634,False
1-734847663,False
1-734847833,False
1-734848931,False
1-734849391,False
1-734849461,False
1-734849621,False
1-734849721,False
1-734849791,False
1-734862971,False
1-734863171,False
1-734863265,False
1-734867951,False
1-734867990,False
1-734868961,True
1-734870053,False
1-734870379,False
1-734873980,False
1-734879331,False
1-734879581,False
1-734883036,False
1-734894086,True
1-734894104,False
1-734894572,True
1-734894748,True
1-734895721,False
1-734902541,False
1-734902909,False
1-734903069,False
1-734903261,False
1-734904368,False
1-734904561,False
1-734908221,True
1-734908327,False
1-734908392,False
1-734910992,False
1-734911386,False
1-734911670,True
1-734911690,False
1-734911719,False
1-734911770,False
1-734915939,True
1-734916461,True
1-734916681,False
1-734916721,True
1-734916886,False
1-734922854,False
1-734922986,False
1-734923398,False
1-734926010,False
1-734930461,True
1-734931154,False
1-734940237,True
1-734941798,False
1-734954390,False
1-734954755,False
1-734955311,False
1-734955675,False
1-734961624,False
1-734964829,False
1-734966754,False
1-734968198,False
1-734968410,False
1-734968511,False
1-734968581,False
1-734968637,False
1-734968773,False
1-734969777,False
1-734969939,False
1-734971186,False
1-734973156,False
1-734973304,False
1-734973777,False
1-734979224,False
1-734979301,True
1-734984362,False
1-734985477,False
1-734987071,True
1-734994398,False
1-734994401,False
1-734995151,False
1-735000101,False
1-735000225,False
1-735006276,False
1-735006290,False
1-735010686,False
1-735010701,False
1-735013174,False
1-735013701,False
1-735013888,False
1-735015156,False
1-735015171,False
1-735015899,False
1-735025653,False
1-735029367,False
1-735029711,False
1-735029972,False
1-735030751,False
1-735030780,False
1-735037637,False
1-735037660,False
1-735037874,False
1-735039301,False
1-735040184,False
1-735045971,False
1-735046533,False
1-735053067,False
1-735058984,False
1-735063324,False
1-735063522,False
1-735064179,False
1-735064620,False
1-735066131,False
1-735066539,False
1-735069481,False
1-735071006,True
1-735071172,False
1-735071603,True
1-735071961,True
1-735072598,False
1-735073011,False
1-735076931,False
1-735077126,False
1-735077411,False
1-735077470,False
1-735077492,False
1-735077804,False
1-735077889,False
1-735077961,False
1-735078041,False
1-735078091,False
1-735078291,False
1-735078433,False
1-735078481,False
1-735078531,False
1-735078551,False
1-735078581,False
1-735078641,False
1-735078711,False
1-735082484,False
1-735083647,False
1-735084802,True
1-735086187,False
1-735086266,False
1-735086920,False
1-735087312,False
1-735087406,True
1-735087438,False
1-735087704,True
1-735088988,True
1-735089153,False
1-735089696,False
1-735093723,False
1-735093880,True
1-735101563,True
1-735101862,False
1-735104477,False
1-735104663,False
1-735104703,True
1-735104855,False
1-735112291,False
1-735117242,False
1-735117256,False
1-735117603,False
1-735119457,False
1-735123821,False
1-735126180,False
1-735126898,False
1-735128441,True
1-735129927,False
1-735133142,False
1-735133407,False
1-735133580,False
1-735136971,False
1-735137073,False
1-735145409,False
1-735145461,False
1-735145804,False
1-735147842,True
1-735162254,False
1-735162430,True
1-735164265,False
1-735167951,False
1-735167961,False
1-735168001,False
1-735168161,False
1-735168231,False
1-735168341,False
1-735168351,True
1-735168371,True
1-735168571,False
1-735168591,False
1-735168641,False
1-735168701,False
1-735168711,False
1-735168771,False
1-735168831,True
1-735170395,False
1-735170801,False
1-735171464,False
1-735171475,False
1-735171573,False
1-735173406,False
1-735176830,False
1-735177718,True
1-735177737,False
1-735177767,False
1-735177798,False
1-735177829,True
1-735180913,False
1-735180983,False
1-735181447,False
1-735181620,False
1-735181678,False
1-735181724,False
1-735181741,False
1-735181822,False
1-735182303,False
1-735184231,False
1-735188058,False
1-735189320,False
1-735189521,False
1-735194105,False
1-735194386,False
1-735203157,False
1-735224038,False
1-735224085,False
1-735226302,False
1-735231580,False
1-735231781,False
1-735237150,False
1-735262281,False
1-735262468,False
1-735262744,True
1-735262773,False
1-735266029,True
1-735267733,False
1-735315389,False
1-735315426,False
1-735318750,False
1-735318871,False
1-735877791,False
1-735877837,False
1-735881168,False
1-735881257,False
1-735881383,False
1-735882481,False
1-735894939,False
1-735894967,False
1-735895007,False
1-735895054,False
1-735896953,False
1-735897079,False
1-735897176,False
1-735897883,False
1-735909135,False
1-735916798,False
1-735917961,False
1-735918111,False
1-735918121,False
1-735918241,False
1-735918251,False
1-735918271,False
1-735918281,False
1-735918311,False
1-735918512,True
1-735918621,False
1-735918631,False
1-735918741,False
1-735918771,False
1-735918801,True
1-735918842,False
1-735918851,False
1-735930604,False
1-735930868,False
1-735931819,False
1-735931831,False
1-735996831,True
1-735996872,False
1-736285839,True
1-736285917,False
1-736286546,False
1-736289931,False
1-736290060,False
1-736298288,False
1-736304161,False
1-736308281,False
1-736308801,False
1-736319032,False
1-736319671,False
1-736319805,False
1-736320198,False
1-736320529,False
1-736346269,False
1-736346321,False
1-736346711,False
1-736346729,False
1-736346791,False
1-736349585,False
1-736349598,False
1-736351431,True
1-736353195,True
1-736369244,False
1-736369451,False
1-736369947,False
1-736370015,False
1-736374128,False
1-736374396,False
1-736374601,False
1-736374689,False
1-736379048,False
1-736379984,False
1-736380358,False
1-736381993,False
1-736382563,False
1-736384598,False
1-736384831,True
1-736384921,False
1-736391598,False
1-736391805,False
1-736393906,False
1-736395019,False
1-736396055,False
1-736396122,False
1-736399475,False
1-736401071,False
1-736403381,False
1-736403573,False
1-736403645,False
1-736403778,False
1-736412923,False
1-736413598,False
1-736413602,False
1-736433201,False
1-736433217,False
1-736433375,False
1-736433692,False
1-736440431,True
1-736440526,False
1-736440596,False
1-736444712,False
1-736445070,False
1-736445691,False
1-736447903,False
1-736453547,False
1-736460590,False
1-736464674,False
1-736465953,False
1-736466076,False
1-736468118,False
1-736468784,False
1-736474965,False
1-736475571,False
1-736478979,False
1-736478998,False
1-736484525,False
1-736488248,False
1-736488545,False
1-736488559,False
1-736491238,False
1-736496737,False
1-736499051,False
1-736499071,True
1-736499081,False
1-736499091,False
1-736499191,False
1-736499271,True
1-736499291,False
1-736499351,False
1-736499661,False
1-736499691,False
1-736500136,False
1-736500455,False
1-736500677,False
1-736502399,False
1-736502789,False
1-736503159,True
1-736503218,False
1-736503759,False
1-736504398,False
1-736504461,False
1-736506067,False
1-736506257,False
1-736506261,False
1-736507009,False
1-736507421,False
1-736507449,True
1-736507520,False
1-736517053,False
1-736517752,False
1-736519419,False
1-736525391,False
1-736525440,False
1-736528890,False
1-736534836,False
1-736536174,False
1-736536234,False
1-736536471,False
1-736536834,False
1-736541192,False
1-736541294,False
1-736541381,False
1-736541581,True
1-736544364,False
1-736544975,False
1-736547357,False
1-736547971,True
1-736548243,False
1-736549060,False
1-736549174,False
1-736549233,False
1-736552272,True
1-736558216,False
1-736558541,False
1-736560221,False
1-736560336,True
1-736560635,False
1-736561525,False
1-736561851,True
1-736561885,False
1-736562142,False
1-736567223,False
1-736567811,False
1-736568631,False
1-736570196,False
1-736577384,False
1-736584141,False
1-736584672,False
1-736587801,False
1-736590341,True
1-736593529,True
1-736593793,False
1-736593831,False
1-736593880,False
1-736594108,False
1-736595139,False
1-736595197,True
1-736595605,False
1-736598835,False
1-736598875,False
1-736598916,False
1-736599009,False
1-736602025,False
1-736602136,False
1-736602144,False
1-736602185,False
1-736602248,False
1-736602448,False
1-736606770,False
1-736609218,True
1-736610908,False
1-736611005,False
1-736611139,False
1-736611175,False
1-736611829,False
1-736611878,False
1-736615338,False
1-736615794,False
1-736621227,False
1-736621296,False
1-736622868,False
1-736628091,False
1-736628139,False
1-736628141,False
1-736628871,False
1-736629596,False
1-736633842,False
1-736633861,False
1-736633879,False
1-736635521,False
1-736640460,False
1-736640564,False
1-736640600,False
1-736641065,False
1-736641250,False
1-736643966,False
1-736645764,False
1-736646274,False
1-736646937,False
1-736649178,False
1-736649264,False
1-736649612,False
1-736651898,False
1-736658394,False
1-736658581,False
1-736658606,False
1-736658611,False
1-736665050,False
1-736665800,False
1-736667581,False
1-736667947,False
1-736668641,False
1-736669131,False
1-736669150,False
1-736673112,False
1-736673281,False
1-736673356,True
1-736673532,False
1-736673911,False
1-736674001,False
1-736674041,False
1-736674091,False
1-736674151,False
1-736674162,False
1-736674181,True
1-736674221,False
1-736674251,False
1-736674321,False
1-736674351,False
1-736674371,False
1-736674381,False
1-736674391,False
1-736674421,False
1-736674491,False
1-736674501,False
1-736674511,False
1-736674516,False
1-736674591,True
1-736674641,False
1-736674661,False
1-736674681,False
1-736674731,False
1-736674741,False
1-736674751,False
1-736674761,True
1-736674791,False
1-736674811,False
1-736674841,True
1-736674861,False
1-736676085,False
1-736676173,False
1-736676599,False
1-736681141,False
1-736681336,False
1-736681845,False
1-736684347,False
1-736685322,False
1-736685339,False
1-736685369,False
1-736685723,False
1-736687529,False
1-736688124,False
1-736688222,False
1-736688416,False
1-736688781,True
1-736688851,False
1-736690181,False
1-736690605,False
1-736693302,False
1-736696073,False
1-736696291,False
1-736696301,False
1-736699903,False
1-736700628,False
1-736700716,False
1-736700782,False
1-736700820,False
1-736700836,False
1-736700852,False
1-736700966,False
1-736701201,False
1-736701427,False
1-736701710,False
1-736701726,False
1-736701740,False
1-736704849,False
1-736704900,False
1-736705406,False
1-736707954,False
1-736707986,False
1-736708648,False
1-736708670,False
1-736708691,False
1-736708715,False
1-736708926,False
1-736709113,False
1-736709151,False
1-736709170,False
1-736709298,False
1-736709433,False
1-736717361,False
1-736717378,False
1-736717412,False
1-736717829,False
1-736718054,False
1-736718548,False
1-736719999,False
1-736720019,False
1-736720411,False
1-736720429,False
1-736720459,False
1-736720489,False
1-736720519,False
1-736720549,False
1-736720567,False
1-736720598,False
1-736720628,False
1-736720658,False
1-736720688,False
1-736720718,False
1-736722133,False
1-736722204,False
1-736722622,False
1-736725501,False
1-736725878,False
1-736726039,False
1-736726143,False
1-736726506,False
1-736726511,False
1-736726561,False
1-736726607,False
1-736726624,False
1-736726674,False
1-736726701,False
1-736726720,False
1-736726776,False
1-736726861,False
1-736726945,True
1-736727128,True
1-736727305,False
1-736727351,False
1-736727363,False
1-736727386,False
1-736727467,False
1-736727538,False
1-736727550,False
1-736727562,False
1-736727574,False
1-736727608,False
1-736727723,True
1-736727792,False
1-736769171,False
1-736771013,False
1-736771047,False
1-736771094,False
1-736771147,False
1-736771164,True
1-736771176,False
1-736771304,False
1-736771321,False
1-736771431,False
1-736771448,True
1-736771694,False
1-736772060,False
1-736772341,False
1-736772609,False
1-736772621,False
1-736772671,False
1-736772729,False
1-736772745,False
1-736773011,False
1-736773080,False
1-736773092,False
1-736773216,True
1-736773340,False
1-736773444,False
1-736773501,False
1-736773548,False
1-736773721,True
1-736773732,False
1-736773744,False
1-736773836,False
1-736773847,False
1-737307651,False
1-737307671,False
1-737308943,False
1-737309015,False
1-737309210,True
1-737309288,False
1-737309366,False
1-737309400,False
1-737309490,False
1-737309611,False
1-737309706,False
1-737309768,False
1-737309881,False
1-737309970,False
1-737310005,False
1-737310100,False
1-737310123,False
1-737310135,True
1-737310146,False
1-737310284,False
1-737310306,False
1-737310408,False
1-737310431,False
1-737310443,False
1-737310533,False
1-737310568,False
1-737310659,False
1-737310671,False
1-737310761,False
1-737310796,False
1-737312961,False
1-737313112,False
1-737313492,True
1-737313674,False
1-737313765,False
1-737314763,False
1-737320974,False
1-737321059,False
1-737321146,False
1-737321171,False
1-737321297,False
1-737322461,False
1-737322701,False
1-737322740,True
1-737324936,False
1-737325535,False
1-737325626,False
1-737325704,False
1-737325728,False
1-737325748,True
1-737325771,False
1-737325828,False
1-737325862,False
1-737327349,False
1-737328585,False
1-737328743,False
1-737328948,False
1-737329733,False
1-737329817,False
1-737329865,False
1-737332116,True
1-737332136,False
1-737332275,False
1-737332328,False
1-737332421,False
1-737332540,False
1-737333278,False
1-737333490,True
1-737333497,False
1-737333585,False
1-737333661,False
1-737333735,False
1-737333801,False
1-737333811,False
1-737333851,False
1-737333888,False
1-737334634,False
1-737336261,True
1-737336461,False
1-737336494,False
1-737336519,False
1-737336647,False
1-737336773,False
1-737336823,False
1-737337973,False
1-737338031,False
1-737338048,False
1-737338092,False
1-737338118,False
1-737338219,False
1-737338361,False
1-737338372,False
1-737338397,False
1-737338414,False
1-737338726,False
1-737340955,False
1-737343221,False
1-737343431,False
1-737343470,False
1-737344433,False
1-737344518,False
1-737344545,False
1-737344589,True
1-737345032,False
1-737345159,False
1-737345168,False
1-737345178,False
1-737345189,False
1-737345200,False
1-737345338,False
1-737345500,False
1-737345522,False
1-737345531,False
1-737345657,False
1-737346058,False
1-737346077,False
1-737346121,False
1-737346151,False
1-737346265,False
1-737346282,False
1-737346346,False
1-737346409,False
1-737346491,False
1-737346525,False
1-737346628,False
1-737346684,False
1-737346787,True
1-737346875,False
1-737349543,False
1-737349941,False
1-737349994,False
1-737350346,False
1-737350492,False
1-737350613,False
1-737350653,False
1-737351901,False
1-737352031,False
1-737352098,False
1-737352342,False
1-737352513,False
1-737352581,False
1-737352798,False
1-737352825,False
1-737353965,False
1-737354015,True
1-737354174,False
1-737354231,False
1-737354325,False
1-737354352,False
1-737354703,False
1-737354735,True
1-737355932,False
1-737356021,False
1-737356151,False
1-737356205,False
1-737356218,False
1-737356353,False
1-737356371,False
1-737356406,False
1-737356417,False
1-737356491,False
1-737356801,False
1-737356826,False
1-737356862,True
1-737356888,False
1-737356901,False
1-737356951,True
1-737357037,True
1-737357164,False
1-737357234,False
1-737357241,False
1-737357281,False
1-737357313,True
1-737357355,False
1-737357381,False
1-737357433,False
1-737357480,False
1-737357517,False
1-737357723,False
1-737357973,False
1-737358173,True
1-737358239,False
1-737358255,False
1-737358270,False
1-737358292,False
1-737358415,False
1-737358591,False
1-737358628,False
1-737358636,False
1-737358668,False
1-737358716,False
1-737358802,False
1-737358867,False
1-737362708,False
1-737362805,False
1-737362863,False
1-737362880,False
1-737362903,False
1-737362993,False
1-737363021,False
1-737363086,False
1-737363112,True
1-737363131,False
1-737363211,False
1-737363255,False
1-737363281,False
1-737363375,True
1-737363788,False
1-737366051,False
1-737366115,False
1-737366981,False
1-737367003,False
1-737367061,False
1-737367073,False
1-737367162,True
1-737367369,False
1-737367809,False
1-737369009,False
1-737369081,False
1-737369385,False
1-737369441,False
1-737369560,False
1-737369745,False
1-737369759,False
1-737369943,False
1-737370099,False
1-737370121,False
1-737370197,False
1-737370205,False
1-737370531,False
1-737370616,False
1-737370789,False
1-737370895,False
1-737370961,False
1-737370993,False
1-737371021,False
1-737371071,False
1-737371228,False
1-737371235,True
1-737371245,False
1-737372051,False
1-737372105,False
1-737372793,False
1-737373550,False
1-737373821,False
1-737374965,False
1-737375001,False
1-737375055,False
1-737375093,False
1-737375185,False
1-737375232,True
1-737375310,False
1-737375452,False
1-737375500,False
1-737378014,False
1-737378070,False
1-737378718,False
1-737378789,False
1-737378794,False
1-737378916,False
1-737378924,False
1-737378939,False
1-737378992,True
1-737379081,False
1-737379124,False
1-737379287,False
1-737379308,True
1-737379413,False
1-737379459,False
1-737379521,False
1-737379631,False
1-737379665,False
1-737379684,False
1-737379713,False
1-737379744,False
1-737379911,True
1-737379931,False
1-737379961,False
1-737379981,False
1-737380041,False
1-737380051,False
1-737380081,False
1-737380122,False
1-737380131,False
1-737380151,True
1-737380171,False
1-737380211,False
1-737380231,False
1-737380241,False
1-737380261,False
1-737380311,False
1-737380421,False
1-737380431,False
1-737380481,False
1-737380491,False
1-737380531,False
1-737380551,False
1-737380561,False
1-737380591,False
1-737380711,False
1-737380741,False
1-737380791,False
1-737380876,False
1-737380955,False
1-737380965,False
1-737380978,False
1-737381168,True
1-737381224,False
1-737381323,False
1-737381379,False
1-737381411,False
1-737383931,False
1-737383962,False
1-737384056,False
1-737384185,True
1-737384312,False
1-737384431,True
1-737384458,False
1-737384512,False
1-737384546,False
1-737384583,False
1-737385121,False
1-737385150,False
1-737385451,False
1-737385490,False
1-737385691,False
1-737385815,True
1-737390026,True
1-737390124,True
1-737390433,False
1-737390537,False
1-737390628,False
1-737390673,False
1-737390796,False
1-737390851,False
1-737391938,False
1-737392312,False
1-737392571,False
1-737392604,False
1-737392642,False
1-737392781,False
1-737392833,True
1-737392861,False
1-737392878,False
1-737393064,False
1-737393224,False
1-737393285,False
1-737393322,False
1-737393337,False
1-737393399,False
1-737393455,False
1-737393684,False
1-737393829,False
1-737393959,False
1-737394052,False
1-737394100,False
1-737394237,False
1-737394262,False
1-737394271,False
1-737394555,False
1-737394729,True
1-737397468,False
1-737397645,False
1-737397678,False
1-737397715,False
1-737397968,False
1-737398038,False
1-737398331,False
1-737400919,True
1-737400987,False
1-737401348,False
1-737401602,False
1-737405175,False
1-737405220,False
1-737405232,False
1-737405380,True
1-737405425,False
1-737405436,False
1-737405484,False
1-737405529,False
1-737406009,False
1-737406075,True
1-737406119,False
1-737406217,False
1-737406631,False
1-737406681,False
1-737406804,False
1-737406827,False
1-737406980,False
1-737407064,False
1-737407112,True
1-737407432,False
1-737410701,False
1-737410768,False
1-737410973,False
1-737411791,False
1-737411804,False
1-737411821,True
1-737411861,False
1-737413954,False
1-737413975,False
1-737414064,True
1-737414124,False
1-737414139,False
1-737414501,False
1-737414611,False
1-737414629,False
1-737420251,False
1-737421238,False
1-737421303,False
1-737421653,False
1-737421721,True
1-737421911,False
1-737422271,False
1-737422282,False
1-737422294,True
1-737422306,False
1-737422318,False
1-737422330,False
1-737422341,False
1-737422353,False
1-737422400,False
1-737422447,False
1-737422470,False
1-737422481,False
1-737422559,False
1-737422583,False
1-737422607,False
1-737422629,False
1-737422662,False
1-737422696,False
1-737422718,False
1-737422740,False
1-737422751,False
1-737422774,False
1-737422808,False
1-737422819,False
1-737422898,True
1-737425019,False
1-737425034,False
1-737425061,True
1-737425122,False
1-737425231,False
1-737425713,False
1-737425721,False
1-737425758,False
1-737460077,False
1-737460186,False
1-737460240,False
1-737460260,True
1-737460300,True
1-737460373,False
1-737460391,False
1-737460436,False
1-737460454,False
1-737460481,False
1-737460727,False
1-737460731,False
1-737460749,False
1-737460767,False
1-737460825,False
1-737461013,False
1-737461154,False
1-737461181,True
1-737461285,False
1-737461417,False
1-737461433,False
1-737461668,False
1-737461703,False
1-737461747,False
1-737461887,True
1-737461955,False
1-737462301,True
1-737462313,False
1-737462429,False
1-737462440,False
1-737462500,False
1-737462627,False
1-737462837,False
1-737463991,False
1-737464026,False
1-737464075,False
1-737464121,False
1-737464558,False
1-737464591,False
1-737464711,True
1-737464766,False
1-738144182,False
1-738144221,False
1-738144305,False
1-738144401,False
1-738144468,True
1-738144561,True
1-738144681,False
1-738144751,False
1-738145903,False
1-738145940,False
1-738145941,False
1-738145960,False
1-738146007,False
1-738146155,False
1-738146201,False
1-738146219,False
1-738146249,False
1-738146321,False
1-738146352,False
1-738146430,False
1-738146459,False
1-738146517,False
1-738146539,False
1-738146571,False
1-738146601,False
1-738146751,False
1-738146770,False
1-738146911,False
1-738146991,False
1-738147151,False
1-738147262,False
1-738147271,False
1-738147414,False
1-738148003,False
1-738148163,False
1-738148271,False
1-738148291,False
1-738148308,False
1-738148832,False
1-738149109,False
1-738149111,False
1-738149182,False
1-738149231,False
1-738149241,False
1-738149268,False
1-738149466,False
1-738149596,False
1-738149711,False
1-738149767,False
1-738149917,False
1-738149941,False
1-738150125,False
1-738150136,False
1-738150263,False
1-738150285,False
1-738150318,True
1-738150329,False
1-738150471,False
1-738150482,False
1-738150529,False
1-738150611,False
1-738150646,True
1-738150716,False
1-738150892,False
1-738151913,False
1-738151944,False
1-738152084,False
1-738153171,False
1-738153300,False
1-738153345,False
1-738153421,False
1-738153473,False
1-738153659,False
1-738153732,False
1-738153815,False
1-738154923,True
1-738154971,False
1-738154981,False
1-738155009,False
1-738155134,False
1-738155192,False
1-738155318,False
1-738155344,False
1-738155391,False
1-738155674,False
1-738155853,False
1-738155863,False
1-738156022,False
1-738156121,False
1-738156181,False
1-738156214,False
1-738156251,False
1-738156263,False
1-738156273,False
1-738156462,False
1-738156552,False
1-738156752,False
1-738156778,False
1-738156937,False
1-738156956,False
1-738157101,True
1-738157275,False
1-738157291,False
1-738157396,False
1-738157446,False
1-738157747,False
1-738157834,False
1-738157901,False
1-738157925,False
1-738157938,False
1-738157999,False
1-738158129,False
1-738161973,False
1-738162028,False
1-738162073,False
1-738162101,False
1-738162118,True
1-738162150,False
1-738162172,True
1-738162209,False
1-738162310,False
1-738162461,True
1-738162558,False
1-738162699,False
1-738162756,False
1-738162803,True
1-738162969,True
1-738163053,False
1-738163074,False
1-738163099,False
1-738163127,False
1-738163145,False
1-738163259,False
1-738163385,False
1-738163420,False
1-738163451,False
1-738163471,False
1-738163587,False
1-738163862,False
1-738163892,False
1-738165006,False
1-738165149,False
1-738165181,False
1-738165279,False
1-738165770,False
1-738165808,False
1-738165888,False
1-738166908,False
1-738166922,False
1-738167039,True
1-738167133,False
1-738167144,False
1-738167238,False
1-738167341,False
1-738167409,False
1-738167475,False
1-738167938,False
1-738167982,False
1-738168011,True
1-738168038,False
1-738168201,False
1-738168238,False
1-738168248,False
1-738168482,False
1-738168816,False
1-738168878,False
1-738177292,False
1-738177301,False
1-738177380,False
1-738177411,False
1-738177479,False
1-738177601,False
1-738177789,False
1-738177817,False
1-738182658,False
1-738183141,False
1-738183625,False
1-738183837,False
1-738187963,False
1-738188019,False
1-738188156,False
1-738188182,False
1-738188290,False
1-738188295,False
1-738188579,False
1-738188612,False
1-738188635,False
1-738188675,False
1-738188705,False
1-738188867,False
1-738188890,False
1-738188979,True
1-738189060,False
1-738189425,False
1-738189512,False
1-738189611,False
1-738189761,False
1-738189892,False
1-738189961,False
1-738190091,False
1-738190131,False
1-738190181,False
1-738190261,False
1-738190361,False
1-738190381,False
1-738190473,False
1-738190531,False
1-738190601,False
1-738190621,False
1-738190671,False
1-738190701,False
1-738190721,False
1-738193198,False
1-738194008,False
1-738194051,True
1-738194126,False
1-738194155,False
1-738194191,False
1-738194345,False
1-738194668,False
1-738194676,False
1-738194745,True
1-738196916,False
1-738196951,False
1-738197008,False
1-738197348,False
1-738197394,True
1-738197405,False
1-738197417,False
1-738197497,False
1-738197819,False
1-738197898,False
1-738199908,False
1-738199964,False
1-738200005,False
1-738200128,False
1-738200953,False
1-738200987,True
1-738201171,False
1-738201184,False
1-738201205,False
1-738201299,False
1-738201343,False
1-738201417,False
1-738201451,False
1-738201468,False
1-738201516,False
1-738201631,False
1-738201641,False
1-738201705,False
1-738201883,False
1-738201900,False
1-738203288,False
1-738203329,False
1-738203435,False
1-738203467,False
1-738203480,False
1-738203507,False
1-738203539,False
1-738203600,False
1-738206434,False
1-738212654,False
1-738212687,False
1-738212849,True
1-738218067,False
1-738218136,True
1-738218272,False
1-738218334,False
1-738218359,False
1-738218368,True
1-738218371,False
1-738218526,True
1-738218723,False
1-738218731,False
1-738218789,False
1-738220295,False
1-738220469,False
1-738220592,True
1-738220637,True
1-738220825,False
1-738220844,False
1-738221024,False
1-738221075,False
1-738221393,False
1-738221446,False
1-738222760,True
1-738226136,False
1-738226230,False
1-738226896,False
1-738227826,False
1-738229085,False
1-738229368,False
1-738229405,False
1-738229421,False
1-738229444,False
1-738229673,False
1-738229763,False
1-738229835,False
1-738229861,False
1-738230273,False
1-738230651,False
1-738230919,True
1-738231351,False
1-738231394,False
1-738232764,False
1-738233069,False
1-738233197,False
1-738233306,False
1-738233324,False
1-738233339,False
1-738233372,False
1-738233605,False
1-738233715,False
1-738233795,False
1-738233841,False
1-738233861,False
1-738235971,False
1-738236279,False
1-738236347,False
1-738236648,False
1-738238024,False
1-738238059,False
1-738238077,False
1-738238217,False
1-738238261,False
1-738238611,True
1-738238752,False
1-738240004,False
1-738240060,False
1-738240125,False
1-738240312,False
1-738240332,False
1-738240511,False
1-738240917,False
1-738240944,False
1-738241278,False
1-738241575,False
1-738241583,False
1-738241650,False
1-738241691,False
1-738241729,True
1-738241731,False
1-738241761,False
1-738241829,False
1-738241838,False
1-738241883,False
1-738241899,True
1-738242083,False
1-738242199,True
1-738242256,False
1-738242392,False
1-738242472,False
1-738242503,True
1-738242595,False
1-738242639,False
1-738243931,False
1-738244261,False
1-738244277,False
1-738244298,False
1-738244385,False
1-738244419,False
1-738244421,False
1-738244623,False
1-738244679,False
1-738244697,False
1-738244755,False
1-738244815,False
1-738244841,False
1-738246906,False
1-738247053,False
1-738247080,False
1-738247231,False
1-738247307,False
1-738247330,False
1-738247423,False
1-738247447,True
1-738247470,False
1-738247599,False
1-738247666,False
1-738247683,False
1-738259959,False
1-738259978,False
1-738260024,False
1-738260156,False
1-738260355,False
1-738260464,False
1-738260747,False
1-738263063,False
1-738263193,False
1-738263211,False
1-738263240,True
1-738263316,False
1-738263369,True
1-738263443,False
1-738263602,False
1-738263657,True
1-738263764,False
1-738269922,False
1-738270450,False
1-738270463,False
1-738270547,False
1-738270724,False
1-738270755,False
1-738270842,False
1-738270991,False
1-738271038,False
1-738271042,False
1-738271115,False
1-738271151,False
1-738271236,False
1-738271384,False
1-738271571,False
1-738273162,True
1-738273222,True
1-738273309,False
1-738273514,False
1-738273547,False
1-738273623,False
1-738273642,False
1-738273698,False
1-738274210,False
1-738274290,False
1-738274604,False
1-738274663,False
1-738274795,False
1-738275938,False
1-738276099,False
1-738276140,True
1-738276201,True
1-738276431,False
1-738276591,False
1-738276726,False
1-738276848,False
1-738276931,True
1-738277030,False
1-738277054,False
1-738277270,True
1-738277328,False
1-738277334,False
1-738277365,False
1-738277423,False
1-738277557,False
1-738279071,False
1-738279577,False
1-738279641,False
1-738279718,False
1-738279833,False
1-738280961,False
1-738280993,False
1-738281011,False
1-738281145,False
1-738281185,False
1-738281200,False
1-738281209,False
1-738281244,False
1-738281268,False
1-738281551,False
1-738281628,False
1-738281641,False
1-738281721,True
1-738281736,False
1-738281901,False
1-738282694,False
1-738282725,False
1-738286674,True
1-738286832,False
1-738288901,True
1-738288927,False
1-738288963,False
1-738288983,False
1-738289069,False
1-738289102,False
1-738289120,False
1-738289124,False
1-738289146,True
1-738290009,False
1-738290130,False
1-738290791,True
1-738291508,False
1-738291525,False
1-738291533,False
1-738291568,False
1-738294050,False
1-738297251,False
1-738297276,False
1-738297361,False
